mix,room,source1,source1_start,source1_position,source1_vector,source2,source2_start,source2_position,source2_vector,listener_position
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00498000052_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32103.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31062.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00498000087_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32030.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32332.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00498000186_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32048.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32341.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00498000233_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32024.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32346.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00590000045_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32045.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32179.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00590000084_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32080.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30962.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00590000128_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32104.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30985.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00590000204_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31060.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31043.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00818000036_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32255.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31016.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00818000107_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32067.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32051.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00818000174_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32337.wav,3840000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30977.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S00818000231_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32073.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31002.wav,3840000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01000000016_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32009.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32191.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01000000098_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32085.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32066.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01000000156_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32319.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31002.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01000000248_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30840.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32021.wav,3840000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01003000050_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32080.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31059.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01003000067_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32091.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31060.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01003000167_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30984.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31064.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01003000218_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32107.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32048.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01069000026_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31035.wav,0,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32186.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01069000114_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32047.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32342.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01069000177_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31030.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31006.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01069000212_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30985.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30835.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01072000032_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30995.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31028.wav,0,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01072000092_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31061.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30962.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01072000127_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32102.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32310.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01072000238_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31046.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30970.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01111000027_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31027.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32064.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01111000078_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32091.wav,1920000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31027.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01111000146_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31059.wav,3840000,2,"[0.7, 1.9, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30838.wav,1920000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01111000192_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_30951.wav,3840000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32005.wav,3840000,3,"[-1.4, 1.0, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01164000034_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32333.wav,0,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32087.wav,1920000,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/scenes_cafe_notsofar/S01164000110_mix_CH0.wav,R00364,/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_31059.wav,1920000,1,"[0.5999999999999999, 1.0, 0.0]",/home/qysun/Neuro-SS/dataset/clarity/clarity_data/aad/targets_notsofar/MTG_32047.wav,0,2,"[0.7, 1.9, 0.0]","[0.8, 1.6, 1.6]"
